,index,player,x,y,endx,endy,team,outcome,minute,beginning,end,progressive
2054,3107,Memphis Depay,99.5,99.5,94.8,96.3,65,Successful,21,62.932503525602726,61.68249346451552,False
2055,3108,Frenkie de Jong,92.2,95.6,85.9,84.1,65,Successful,21,62.16268977449415,55.746031248870075,False
2056,3109,Memphis Depay,85.9,84.1,78.6,73.8,65,Successful,21,55.746031248870075,53.44529913846493,False
2057,3110,Jordi Alba,78.6,73.8,87.4,54.2,65,Unsuccessful,21,53.44529913846493,35.558402663786794,True
2058,3111,Emerson Royal,58.9,0.0,60.1,5.8,65,Successful,21,73.02882992353088,68.97572036593746,False
2059,3112,Sergi Roberto,60.1,5.8,59.1,2.3,65,Successful,21,68.97572036593746,71.62471640432513,False
2060,3113,Emerson Royal,55.8,3.4,44.7,12.3,65,Successful,21,73.89993234097038,80.23328486357765,False
2061,3114,Sergio Busquets,43.2,15.3,39.2,38.5,65,Successful,21,80.67422140932008,80.81392206792094,False
2062,3115,Ronald Araujo,39.4,39.1,43.9,69.7,65,Successful,21,80.60502465727555,81.69026869829723,False
2063,3116,Clément Lenglet,45.3,70.5,39.2,50.9,65,Successful,21,80.68667795863206,81.53189559920706,False
2064,3117,Ronald Araujo,44.6,47.6,47.1,72.6,65,Successful,21,75.7820559235496,79.85718502426691,False
2065,3118,Clément Lenglet,47.1,73.6,38.3,52.1,65,Successful,21,80.27060483140762,82.59116175475437,False
2066,3119,Ronald Araujo,38.3,50.7,46.1,38.8,65,Successful,21,82.39769414249406,73.9097422536434,False
2067,3120,Sergi Roberto,46.1,38.8,36.2,27.9,65,Successful,21,73.9097422536434,84.66906164591644,False
2068,3121,Sergio Busquets,32.9,32.7,32.5,58.1,65,Successful,21,87.40537740894435,89.35244820372858,False
2069,3122,Ronald Araujo,33.0,59.7,41.5,83.0,65,Successful,21,89.20252238586082,89.50558641783205,False
2070,3123,Clément Lenglet,46.1,84.4,79.4,34.6,65,Unsuccessful,21,86.21235410310985,40.957538988567165,True
2071,3124,Emerson Royal,78.9,0.0,64.4,10.9,65,Successful,22,57.35163467591835,62.75484045075726,False
2072,3125,Sergio Busquets,61.1,25.2,53.8,43.3,65,Successful,22,60.730964095755965,66.28219972209735,False
2073,3126,Ronald Araujo,54.3,46.4,58.9,66.4,65,Successful,22,66.01098393449382,66.55952223386222,False
2074,3127,Clément Lenglet,56.7,67.8,52.5,49.7,65,Successful,22,69.13559141281718,68.19340144031533,False
2075,3128,Ronald Araujo,52.0,42.5,52.3,23.0,65,Successful,22,68.04594036384536,69.80179080797282,False
2076,3129,Sergio Busquets,52.3,23.0,62.9,3.7,65,Successful,22,69.80179080797282,67.6616582711361,False
2077,3130,Emerson Royal,62.5,3.8,60.7,13.2,65,Successful,22,67.94622874008535,65.07480311149624,False
2078,3131,Sergi Roberto,60.7,13.2,56.5,2.8,65,Successful,22,65.07480311149624,73.59408943658451,False
2079,3132,Emerson Royal,56.5,2.8,37.3,9.2,65,Successful,22,73.59408943658451,88.24924928859168,False
2080,3133,Sergio Busquets,37.6,16.8,37.4,45.7,65,Successful,22,85.6037382361308,82.79643712141241,False
2081,3134,Ronald Araujo,36.7,45.8,38.0,27.1,65,Successful,22,83.50167662987373,83.00849354132383,False
2082,3135,Sergio Busquets,39.7,26.8,56.4,26.4,65,Successful,22,81.37769964799938,65.03783514232312,False
2083,3136,Memphis Depay,57.9,26.4,77.1,36.7,65,Successful,22,63.5717704645702,43.02673587433748,True
2084,3149,Ronald Araujo,25.4,34.0,33.5,66.0,65,Successful,23,94.79008386956939,90.3230313928845,False
2085,3150,Clément Lenglet,37.6,70.9,45.3,90.5,65,Successful,23,88.00323857677058,90.16839801172027,False
2086,3151,Jordi Alba,45.3,90.5,39.9,81.8,65,Successful,23,90.16839801172027,90.35070558661951,False
2087,3152,Clément Lenglet,39.3,81.5,38.4,61.4,65,Successful,23,90.74546820640688,84.35946894095528,False
2088,3153,Sergio Busquets,38.4,61.4,38.7,79.3,65,Successful,23,84.35946894095528,90.30049833749534,False
2089,3154,Clément Lenglet,41.6,82.3,51.5,81.2,65,Successful,23,89.08338790144884,79.93553652787976,False
2090,3155,Frenkie de Jong,52.5,66.6,54.0,56.0,65,Successful,23,72.55211919716749,67.91170738539859,False
2091,3156,Sergi Roberto,53.7,56.0,52.8,60.9,65,Successful,23,68.20329904044232,70.37506660742851,False
2092,3157,Frenkie de Jong,65.9,75.3,67.9,87.2,65,Successful,23,64.59798758475375,70.30113797087498,False
2093,3158,Jordi Alba,67.9,87.2,65.9,81.1,65,Successful,23,70.30113797087498,67.94129819189503,False
2094,3159,Frenkie de Jong,73.0,69.9,79.5,13.8,65,Successful,23,55.70466766797914,48.23577510520589,False
2095,3163,Jordi Alba,39.8,81.4,44.6,64.5,65,Successful,24,90.25519375637062,79.28057769718886,False
2096,3164,Frenkie de Jong,44.2,67.3,38.6,69.3,65,Successful,24,80.56630809463718,86.51271582836826,False
2097,3165,Clément Lenglet,38.6,69.3,43.7,86.6,65,Successful,24,86.51271582836826,89.40497749007042,False
2098,3166,Jordi Alba,44.6,90.3,62.2,82.6,65,Successful,24,90.63801630662489,71.80250692002333,False
2099,3167,Memphis Depay,62.3,82.6,57.4,82.4,65,Successful,24,71.722032876934,75.60767156843279,False
2100,3171,Marc-André ter Stegen,21.3,18.0,29.6,28.9,65,Successful,24,101.12215385364377,91.07892182058372,False
2101,3172,Ronald Araujo,33.3,33.1,38.4,53.7,65,Successful,24,86.97413408594535,82.74206910635,False
2102,3173,Clément Lenglet,38.4,53.7,39.7,50.6,65,Successful,24,82.74206910635,80.99660486711772,False
2103,3174,Sergio Busquets,41.7,44.8,45.9,14.4,65,Successful,24,78.44698846992152,78.39751271564678,False
2104,3175,Ronald Araujo,46.7,17.0,39.4,29.4,65,Successful,24,76.82375934566076,81.29403422146055,False
2105,3176,Sergio Busquets,39.0,32.8,43.2,65.2,65,Successful,24,81.31937038615092,80.82870777143476,False
2106,3177,Memphis Depay,65.3,68.7,90.2,46.6,65,Unsuccessful,26,61.77200012950852,30.52212312405544,True
2107,3203,Jordi Alba,10.0,82.6,3.7,64.1,65,Successful,28,117.96084096004063,118.77078765420391,False
2108,3204,Marc-André ter Stegen,2.6,64.1,40.2,66.6,65,Unsuccessful,28,119.84811220874529,84.11658576047888,True
2109,3206,Sergi Roberto,31.8,60.0,34.0,56.6,65,Unsuccessful,28,90.43915081423532,87.58744202224426,False
2110,3217,Sergio Busquets,52.6,32.2,52.0,41.0,65,Successful,29,67.84983419287038,68.00735254367721,False
2111,3218,Frenkie de Jong,52.0,41.0,52.6,31.8,65,Successful,29,68.00735254367721,67.89698078707183,False
2112,3219,Sergio Busquets,54.4,34.7,60.7,44.3,65,Successful,29,65.81375236225328,59.45569779255811,False
2113,3220,Frenkie de Jong,65.0,50.3,80.8,72.9,65,Successful,29,55.956143541169816,51.17665483401588,False
